"Transaction Hash","Blockno","UnixTimestamp","DateTime (UTC)","ParentTxFrom","ParentTxTo","ParentTxETH_Value","From","TxTo","ContractAddress","Value_IN(ETH)","Value_OUT(ETH)","CurrentValue @ $3487.55843500542/Eth","Historical $Price/Eth","Status","ErrCode","Type"
"0x39effaa3280ee43c84af8db7936d0bf982bc72ea2f50af30bdcd5461eff6cdb5","13710360","1638213710","2021-11-29 19:21:50","0xb6e040c9ecaae172a89bd561c5f73e1c48d28cd9","0xcf60916b6cb4753f58533808fa610fcbd4098ec0","0","0xcf60916b6cb4753f58533808fa610fcbd4098ec0","0xfe89cc7abb2c4183683ab71653c4cdc9b02d44b7","","4369.256902770582850334","0","15238038.7659632","4448.49","0","","call",""
"0x3447f674b598cf8acf994937f028444487850713879618e4d5694f075b4648af","14491291","1648693789","2022-03-31 02:29:49","0xb8c2c29ee19d8307cb7255e1cd9cbde883a267d5","0x323a76393544d5ecca80cd6ef2a560c6a395b7e3","0","0xfe89cc7abb2c4183683ab71653c4cdc9b02d44b7","0x2686a8919df194aa7673244549e68d42c1685d03","","0","6","20925.3506100325","3282.78","0","","call",""
"0x3447f674b598cf8acf994937f028444487850713879618e4d5694f075b4648af","14491291","1648693789","2022-03-31 02:29:49","0xb8c2c29ee19d8307cb7255e1cd9cbde883a267d5","0x323a76393544d5ecca80cd6ef2a560c6a395b7e3","0","0xfe89cc7abb2c4183683ab71653c4cdc9b02d44b7","0x9718ba71dc1284842fce66dc3e34dffc6c630074","","0","1","3487.55843500542","3282.78","0","","call",""
"0xeca0a89b925bace80379b3b406ab21664262d3fb5536a3e4167c79668c097260","15342188","1660513350","2022-08-14 21:42:30","0xb8c2c29ee19d8307cb7255e1cd9cbde883a267d5","0x323a76393544d5ecca80cd6ef2a560c6a395b7e3","0","0xfe89cc7abb2c4183683ab71653c4cdc9b02d44b7","0x91c32893216de3ea0a55abb9851f581d4503d39b","","0","25","87188.9608751355","1936.02","0","","call",""
"0xeca0a89b925bace80379b3b406ab21664262d3fb5536a3e4167c79668c097260","15342188","1660513350","2022-08-14 21:42:30","0xb8c2c29ee19d8307cb7255e1cd9cbde883a267d5","0x323a76393544d5ecca80cd6ef2a560c6a395b7e3","0","0xfe89cc7abb2c4183683ab71653c4cdc9b02d44b7","0xcd42b4c4d102cc22864e3a1341bb0529c17fd87d","","0","90","313880.259150488","1936.02","0","","call",""
"0xeca0a89b925bace80379b3b406ab21664262d3fb5536a3e4167c79668c097260","15342188","1660513350","2022-08-14 21:42:30","0xb8c2c29ee19d8307cb7255e1cd9cbde883a267d5","0x323a76393544d5ecca80cd6ef2a560c6a395b7e3","0","0xfe89cc7abb2c4183683ab71653c4cdc9b02d44b7","0x2686a8919df194aa7673244549e68d42c1685d03","","0","156","544059.115860846","1936.02","0","","call",""
"0xc8d9642d71f6f1b391bef1721df445de003ac2b9e798af92b357ee7b2abe5eae","15735426","1665618671","2022-10-12 23:51:11","0x7830c87c02e56aff27fa8ab1241711331fa86f43","0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43","0","0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43","0xfe89cc7abb2c4183683ab71653c4cdc9b02d44b7","","0.01159232","0","40.428893397282","1294.29","0","","call",""
"0xc144bec998f8aa28caa8c0facc968f3bae20041cff88a8b8abc291ca1e7dda53","16590147","1675932983","2023-02-09 08:56:23","0xc3792470cee7e0d42c2be8e9552bd651766c5178","0x323a76393544d5ecca80cd6ef2a560c6a395b7e3","0","0x283af0b28c62c092c9727f1ee09c02ca627eb7f5","0xfe89cc7abb2c4183683ab71653c4cdc9b02d44b7","","37509.437571472566505637","0","130816355.394698","1545.78","0","","call",""
"0xc144bec998f8aa28caa8c0facc968f3bae20041cff88a8b8abc291ca1e7dda53","16590147","1675932983","2023-02-09 08:56:23","0xc3792470cee7e0d42c2be8e9552bd651766c5178","0x323a76393544d5ecca80cd6ef2a560c6a395b7e3","0","0xfe89cc7abb2c4183683ab71653c4cdc9b02d44b7","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","","0","10000","34875584.3500542","1545.78","0","","call",""
"0xd8feed2155cc6285d1bf5a89836d8980e613268d583715f5fc5b3ae8c031c4d7","16590216","1675933823","2023-02-09 09:10:23","0xb8c2c29ee19d8307cb7255e1cd9cbde883a267d5","0x323a76393544d5ecca80cd6ef2a560c6a395b7e3","0","0xfe89cc7abb2c4183683ab71653c4cdc9b02d44b7","0x2686a8919df194aa7673244549e68d42c1685d03","","0","254","885839.842491377","1545.78","0","","call",""
"0xd8feed2155cc6285d1bf5a89836d8980e613268d583715f5fc5b3ae8c031c4d7","16590216","1675933823","2023-02-09 09:10:23","0xb8c2c29ee19d8307cb7255e1cd9cbde883a267d5","0x323a76393544d5ecca80cd6ef2a560c6a395b7e3","0","0xfe89cc7abb2c4183683ab71653c4cdc9b02d44b7","0x91c32893216de3ea0a55abb9851f581d4503d39b","","0","125","435944.804375677","1545.78","0","","call",""
"0xd8feed2155cc6285d1bf5a89836d8980e613268d583715f5fc5b3ae8c031c4d7","16590216","1675933823","2023-02-09 09:10:23","0xb8c2c29ee19d8307cb7255e1cd9cbde883a267d5","0x323a76393544d5ecca80cd6ef2a560c6a395b7e3","0","0xfe89cc7abb2c4183683ab71653c4cdc9b02d44b7","0xcd42b4c4d102cc22864e3a1341bb0529c17fd87d","","0","50","174377.921750271","1545.78","0","","call",""
"0xdbdfbff8222b97847bd3eeb07293362a75e6841c62c94cec050ed948dda6e638","16778476","1678217063","2023-03-07 19:24:23","0x4dbb085a1938096976f71b2819b8f1dfca452a05","0x323a76393544d5ecca80cd6ef2a560c6a395b7e3","0","0xfe89cc7abb2c4183683ab71653c4cdc9b02d44b7","0x4f2083f5fbede34c2714affb3105539775f7fe64","","0","16000","55800934.9600867","1561.63","0","","call",""
"0xdbdfbff8222b97847bd3eeb07293362a75e6841c62c94cec050ed948dda6e638","16778476","1678217063","2023-03-07 19:24:23","0x4dbb085a1938096976f71b2819b8f1dfca452a05","0x323a76393544d5ecca80cd6ef2a560c6a395b7e3","0","0xfe89cc7abb2c4183683ab71653c4cdc9b02d44b7","0x91c32893216de3ea0a55abb9851f581d4503d39b","","0","150","523133.765250813","1561.63","0","","call",""
"0xbe1fde3fee83d65c60c3d485e559593551738aac068a03a251c5fa6179e058bc","17103794","1682189591","2023-04-22 18:53:11","0x7830c87c02e56aff27fa8ab1241711331fa86f43","0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43","0","0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43","0xfe89cc7abb2c4183683ab71653c4cdc9b02d44b7","","0.0040954","0","14.2829468147212","1874.46","0","","call",""
"0x52ba5777d92f8497de2afa62d5c0df46f4491430ebeb304e28863b8ac3b038cc","17936050","1692293603","2023-08-17 17:33:23","0x52eaf3f04cbac0a4b9878a75ab2523722325d4d4","0x2a3dd3eb832af982ec71669e178424b10dca2ede","0","0x2a3dd3eb832af982ec71669e178424b10dca2ede","0xfe89cc7abb2c4183683ab71653c4cdc9b02d44b7","","0.005588184343025108","0","19.4891194418824","1681.86","0","","call",""
"0x5e67add44374f2b7360e6351ace9843b0a1ce1b81cb43cef0060eca9691063fc","18004821","1693125011","2023-08-27 08:30:11","0xa84bbdaf8846b89f2882a6fe49ed419e54a9544b","0x253553366da8546fc250f225fe3d25d0c782303b","0","0x253553366da8546fc250f225fe3d25d0c782303b","0xfe89cc7abb2c4183683ab71653c4cdc9b02d44b7","","2884.362137964296583888","0","10059381.5038676","1657.60","0","","call",""
"0x989b81b29ac7c974cf933e830fae84ddc1d913901d418e10a271022bdc8466a3","18040359","1693555091","2023-09-01 07:58:11","0xc99bd46eadb146b669053d19bd31239b220d185d","0x253553366da8546fc250f225fe3d25d0c782303b","0","0x253553366da8546fc250f225fe3d25d0c782303b","0xfe89cc7abb2c4183683ab71653c4cdc9b02d44b7","","84.830804673023219507","0","295852.388385699","1628.50","0","","call",""
"0xb4e89d7769398ae5c83bd824320ad84c399ac80b124c62654dab131f70c0f37d","18043902","1693597931","2023-09-01 19:52:11","0xa84bbdaf8846b89f2882a6fe49ed419e54a9544b","0x253553366da8546fc250f225fe3d25d0c782303b","0","0x253553366da8546fc250f225fe3d25d0c782303b","0xfe89cc7abb2c4183683ab71653c4cdc9b02d44b7","","14.855123286910375766","0","51808.1105223097","1628.50","0","","call",""
"0x3d725821db46a57cff2a33952fb3ba4ddb2ad1e034a49cb403db035fbc0d7ca8","18092530","1694186195","2023-09-08 15:16:35","0xa84bbdaf8846b89f2882a6fe49ed419e54a9544b","0x253553366da8546fc250f225fe3d25d0c782303b","0","0x253553366da8546fc250f225fe3d25d0c782303b","0xfe89cc7abb2c4183683ab71653c4cdc9b02d44b7","","126.885745089396579208","0","442521.450568473","1636.13","0","","call",""
"0xe108b7bc381b6e01fe32cea8f5e4f74fd43dddecae16d08377a75da7e8c1fbf7","18295763","1696647311","2023-10-07 02:55:11","0x6473428c33331f182b2dea80d3db194694d347de","0x323a76393544d5ecca80cd6ef2a560c6a395b7e3","0","0xfe89cc7abb2c4183683ab71653c4cdc9b02d44b7","0x91c32893216de3ea0a55abb9851f581d4503d39b","","0","117","408044.336895634","1634.64","0","","call",""
"0x8f858d0dfd4da34c49ad1b3ab0e632513dda4df9f1e12d174eab01c40763142f","18298489","1696680263","2023-10-07 12:04:23","0x07cd090220f96ea84f4d22aa68be4877ea286a9e","0x323a76393544d5ecca80cd6ef2a560c6a395b7e3","0","0xfe89cc7abb2c4183683ab71653c4cdc9b02d44b7","0x4f2083f5fbede34c2714affb3105539775f7fe64","","0","16000","55800934.9600867","1634.64","0","","call",""
"0x7eadcd845362e160fa4a6f1918132c1b2c918fdb25e81cc3358ca11ef8daa1fe","18614820","1700505335","2023-11-20 18:35:35","0xe52c39327ff7576baec3dbfef0787bd62db6d726","0x323a76393544d5ecca80cd6ef2a560c6a395b7e3","0","0xfe89cc7abb2c4183683ab71653c4cdc9b02d44b7","0x91c32893216de3ea0a55abb9851f581d4503d39b","","0","40","139502.337400217","2022.62","0","","call",""
"0x7eadcd845362e160fa4a6f1918132c1b2c918fdb25e81cc3358ca11ef8daa1fe","18614820","1700505335","2023-11-20 18:35:35","0xe52c39327ff7576baec3dbfef0787bd62db6d726","0x323a76393544d5ecca80cd6ef2a560c6a395b7e3","0","0xfe89cc7abb2c4183683ab71653c4cdc9b02d44b7","0xcd42b4c4d102cc22864e3a1341bb0529c17fd87d","","0","35","122064.54522519","2022.62","0","","call",""
"0xa45d774dec3398898af6031ef3da1cade73f7d293410a711a31fab9d22f67189","18760602","1702269155","2023-12-11 04:32:35","0x7d92c91482e41da910740986bfbee9856cccb21b","0x253553366da8546fc250f225fe3d25d0c782303b","0","0x253553366da8546fc250f225fe3d25d0c782303b","0xfe89cc7abb2c4183683ab71653c4cdc9b02d44b7","","1705.224398769236098359","0","5947069.7355047","2224.10","0","","call",""
"0x49d27ef94d1296697708a24498e836f742ef741399e7e1a85d0d192242910a01","18889105","1703827043","2023-12-29 05:17:23","0x225f137127d9067788314bc7fcc1f36746a3c3b5","0x253553366da8546fc250f225fe3d25d0c782303b","0","0x253553366da8546fc250f225fe3d25d0c782303b","0xfe89cc7abb2c4183683ab71653c4cdc9b02d44b7","","290.098200169610003627","0","1011734.42498141","2299.64","0","","call",""
"0x90d779f8cc7743d1692ec5941d09705d59a124c2af15fb64df145e64684ff93b","19111376","1706521547","2024-01-29 09:45:47","0x7690afb81b0f8a2fdd4ca79a6562d8fde6b4c0c8","0x253553366da8546fc250f225fe3d25d0c782303b","0","0x253553366da8546fc250f225fe3d25d0c782303b","0xfe89cc7abb2c4183683ab71653c4cdc9b02d44b7","","511.682435820071288553","0","1784522.39508841","2317.51","0","","call",""
"0x7d83082751e9e2544f1d2c9c36fd5a7255352f3e972f565a0b3d28a04036f33b","19120177","1706627975","2024-01-30 15:19:35","0x1e9f72c28b227cbb56577dc6f693b95237ac0bfe","0x253553366da8546fc250f225fe3d25d0c782303b","0","0x253553366da8546fc250f225fe3d25d0c782303b","0xfe89cc7abb2c4183683ab71653c4cdc9b02d44b7","","21.05989103822097003","0","73447.6006306426","2343.10","0","","call",""
"0x11e4eae371376d9a8923b35671aa51e594a111251267d2304be280d7ded08c25","19217981","1707813839","2024-02-13 08:43:59","0xd9a997a497f2a132c94ec6a04dfd59b44a27e320","0x253553366da8546fc250f225fe3d25d0c782303b","0","0x253553366da8546fc250f225fe3d25d0c782303b","0xfe89cc7abb2c4183683ab71653c4cdc9b02d44b7","","244.476122007166782332","0","852624.761463509","2641.60","0","","call",""
"0x1a4c131ae69506dc3afa4661dd16f47ff86587da50f991a3a75763bbeeff7582","19445825","1710572231","2024-03-16 06:57:11","0x7499e69e798c23a91d31e34f86d451dfe6de8251","0x253553366da8546fc250f225fe3d25d0c782303b","0","0x253553366da8546fc250f225fe3d25d0c782303b","0xfe89cc7abb2c4183683ab71653c4cdc9b02d44b7","","400.762493507312547001","0","1397682.61466523","3520.08","0","","call",""
"0x55e2a1025ae6d34f74d3adc58e2ccf0c3ad542bc2decf402cdd922be596a1cff","19554441","1711894991","2024-03-31 14:23:11","0x73aa2e635bd59c53f1152152a2274b05cbf75b73","0x253553366da8546fc250f225fe3d25d0c782303b","0","0x253553366da8546fc250f225fe3d25d0c782303b","0xfe89cc7abb2c4183683ab71653c4cdc9b02d44b7","","179.852947176418802487","0","627247.662985704","3645.98","0","","call",""
"0x8d6bcb7358f10397e7ca3a2d8b45393a1319b5b44cc873bdf0e5daed9a228217","19555190","1711904135","2024-03-31 16:55:35","0x420b0b2830e8403424bce84cce6d86d1ac0a3262","0x253553366da8546fc250f225fe3d25d0c782303b","0","0x253553366da8546fc250f225fe3d25d0c782303b","0xfe89cc7abb2c4183683ab71653c4cdc9b02d44b7","","1.779381055176831126","0","6205.6954080708","3645.98","0","","call",""
"0x040dac289546e0a90eaf6f403c85d10e9fbc24fc79786d5df54d407bb703ec95","19592569","1712356763","2024-04-05 22:39:23","0xcda2114f289c644c590ce27909966a0a8c3fad50","0x253553366da8546fc250f225fe3d25d0c782303b","0","0x253553366da8546fc250f225fe3d25d0c782303b","0xfe89cc7abb2c4183683ab71653c4cdc9b02d44b7","","45.164517455145231738","0","157513.893813641","3319.12","0","","call",""
"0xe78dbbb778b79c6e303428838bb84eee642d96216ec052b7e98d5e9eee8d9208","19592632","1712357519","2024-04-05 22:51:59","0xb143e901097da6d7da51e59af9a6cdc5eb1bdefa","0x253553366da8546fc250f225fe3d25d0c782303b","0","0x253553366da8546fc250f225fe3d25d0c782303b","0xfe89cc7abb2c4183683ab71653c4cdc9b02d44b7","","0.034594498840623289","0","120.650336236401","3319.12","0","","call",""
"0x58fae615d3b2174c51c088f50571629839d3df96b5af19aaf700bbcaece438f7","19592800","1712359535","2024-04-05 23:25:35","0x05f6167cbbdbd408288d66ee29f57ef8d0abcb8d","0x253553366da8546fc250f225fe3d25d0c782303b","0","0x253553366da8546fc250f225fe3d25d0c782303b","0xfe89cc7abb2c4183683ab71653c4cdc9b02d44b7","","0.234015724488297613","0","816.143513863067","3319.12","0","","call",""
"0x57ef3e03a315e3b63eece09714159c28b163b231d8748299431539511cee9b5d","19592917","1712360939","2024-04-05 23:48:59","0xe65b563e2f2e678fe07e776f284a5c48b50b7d00","0x253553366da8546fc250f225fe3d25d0c782303b","0","0x253553366da8546fc250f225fe3d25d0c782303b","0xfe89cc7abb2c4183683ab71653c4cdc9b02d44b7","","0.072766912117627511","0","253.77885814513","3319.12","0","","call",""
"0x50bbf0f7003612dd68617dc6875617e7b3a1e55b6158d8d04b408c8ab541176e","19593010","1712362091","2024-04-06 00:08:11","0x87781e4e75854644c5ca3c451f6e86d7c2550b38","0x253553366da8546fc250f225fe3d25d0c782303b","0","0x253553366da8546fc250f225fe3d25d0c782303b","0xfe89cc7abb2c4183683ab71653c4cdc9b02d44b7","","0.130957606775720646","0","456.722306138788","3352.40","0","","call",""
"0x8da77552f9410a24dc5dc2b4bae578874a869c020e7889dec2908ef9dda1bb70","19593128","1712363507","2024-04-06 00:31:47","0x9b0d4b28c1e856d9fbcaeee05e448d722934f0a0","0x253553366da8546fc250f225fe3d25d0c782303b","0","0x253553366da8546fc250f225fe3d25d0c782303b","0xfe89cc7abb2c4183683ab71653c4cdc9b02d44b7","","0.146051377853271138","0","509.36271477634","3352.40","0","","call",""
"0x89fa50f6e609c64d7eaf036e19dd736b168b020fc9380da36e8e6f2a7d3207e8","19593203","1712364419","2024-04-06 00:46:59","0x239fa13a5d1ae2a33b60af32c419f96be3514799","0x253553366da8546fc250f225fe3d25d0c782303b","0","0x253553366da8546fc250f225fe3d25d0c782303b","0xfe89cc7abb2c4183683ab71653c4cdc9b02d44b7","","0.091329995020449992","0","318.518694502573","3352.40","0","","call",""
"0x58ae905fb2bed016601c466d26159520bd3f855f784ebe3eb8c7125cdc8bda90","19593450","1712367407","2024-04-06 01:36:47","0x797d0c542dc4efb0a29ed1a727a626702316e6ae","0x253553366da8546fc250f225fe3d25d0c782303b","0","0x253553366da8546fc250f225fe3d25d0c782303b","0xfe89cc7abb2c4183683ab71653c4cdc9b02d44b7","","0.55513697315300369","0","1936.07263330314","3352.40","0","","call",""
"0x7a88df81533fbe8ca33721dbbbc3d1726fe2c9990d201412118d29f281e0e8d6","19593567","1712368835","2024-04-06 02:00:35","0xb1fc8bfd418c46f5be3f3232a77a5ed835aec146","0x253553366da8546fc250f225fe3d25d0c782303b","0","0x253553366da8546fc250f225fe3d25d0c782303b","0xfe89cc7abb2c4183683ab71653c4cdc9b02d44b7","","0.83961169375074476","0","2928.1948446696","3352.40","0","","call",""
"0xc101a29b813bfc5009e039665a6570e2c1adf7646d947adf3793f842f066b109","19593864","1712372423","2024-04-06 03:00:23","0x9294b54808be5c94dc546e45c5ded0790e172f82","0x253553366da8546fc250f225fe3d25d0c782303b","0","0x253553366da8546fc250f225fe3d25d0c782303b","0xfe89cc7abb2c4183683ab71653c4cdc9b02d44b7","","1.731845121875889655","0","6039.91106292125","3352.40","0","","call",""
"0x2034a3e8905ee383636de5fa69c372974b9ef953075f12056755b61ed93974a6","19594042","1712374571","2024-04-06 03:36:11","0xd44437170736b4187670929239fa7ddf65bccc57","0x253553366da8546fc250f225fe3d25d0c782303b","0","0x253553366da8546fc250f225fe3d25d0c782303b","0xfe89cc7abb2c4183683ab71653c4cdc9b02d44b7","","1.91741932977906501","0","6687.11195701342","3352.40","0","","call",""
"0x98fcffb94bfa2439da6108d3b6e569e9402a904b630ed7121139093df7c4e80c","19594404","1712378939","2024-04-06 04:48:59","0x0535a13de59bdbde5fe64d31af72d95c21496a2c","0x253553366da8546fc250f225fe3d25d0c782303b","0","0x253553366da8546fc250f225fe3d25d0c782303b","0xfe89cc7abb2c4183683ab71653c4cdc9b02d44b7","","2.148895083868513986","0","7494.39717568732","3352.40","0","","call",""
"0xc96236426b9ad508956e1fc894636a63c52284c5bd05deaa72b33f99198a0adf","19594480","1712379875","2024-04-06 05:04:35","0x356fac2caf2cdbb5de2e5cec25140ee73e7b5ccc","0x253553366da8546fc250f225fe3d25d0c782303b","0","0x253553366da8546fc250f225fe3d25d0c782303b","0xfe89cc7abb2c4183683ab71653c4cdc9b02d44b7","","0.426182592751249892","0","1486.3366962021","3352.40","0","","call",""
"0xe6b88a3efa3452a35b93500cbc27a14750fdfe0e13af15daa3cad04279c2b4d7","19594567","1712380919","2024-04-06 05:21:59","0x0b5133832dadba12a1d3c7f969d14f0ad991286a","0x253553366da8546fc250f225fe3d25d0c782303b","0","0x253553366da8546fc250f225fe3d25d0c782303b","0xfe89cc7abb2c4183683ab71653c4cdc9b02d44b7","","0.192068184205607342","0","669.849015922441","3352.40","0","","call",""
"0x92de7d95ca591acd61d9b14e563370846a0cb94b3d4c9fedf4b62e7d444d58ab","19594667","1712382131","2024-04-06 05:42:11","0x31d68b974498279929ea118c5d551c7d0a37120a","0x253553366da8546fc250f225fe3d25d0c782303b","0","0x253553366da8546fc250f225fe3d25d0c782303b","0xfe89cc7abb2c4183683ab71653c4cdc9b02d44b7","","0.249782948476580355","0","871.132628880022","3352.40","0","","call",""
"0x42570e63220d4c033e3e5dfd5b48ed6c247492fd771b1b9909f0efc970579dfa","19595072","1712387039","2024-04-06 07:03:59","0x8b41f423aed6415b102037616332387a7c1f3daf","0x253553366da8546fc250f225fe3d25d0c782303b","0","0x253553366da8546fc250f225fe3d25d0c782303b","0xfe89cc7abb2c4183683ab71653c4cdc9b02d44b7","","0.859962589281046444","0","2999.16978203622","3352.40","0","","call",""
"0xd654d94a0c1f236a8bb76a76208d01be362913c4f1a294d438466b417cf373a9","19595195","1712388527","2024-04-06 07:28:47","0x3c6061ddad216ec767186b8d73c8def0a53699f7","0x253553366da8546fc250f225fe3d25d0c782303b","0","0x253553366da8546fc250f225fe3d25d0c782303b","0xfe89cc7abb2c4183683ab71653c4cdc9b02d44b7","","1.09317107963961106","0","3812.49801970111","3352.40","0","","call",""
"0x010242aba84c5d5d0449f1603c5a432abdec3e110d41834aab974ae7fdb9dd01","19595543","1712392703","2024-04-06 08:38:23","0xa43c4baa50c3be4a9865fef38bf6fe6063357fb6","0x253553366da8546fc250f225fe3d25d0c782303b","0","0x253553366da8546fc250f225fe3d25d0c782303b","0xfe89cc7abb2c4183683ab71653c4cdc9b02d44b7","","0.694842305581368577","0","2423.30314382892","3352.40","0","","call",""
"0x1b3f4e2424ebc81de500de9a6761964cf998a95cb58a1fa4f5218e44cb401a72","19595783","1712395607","2024-04-06 09:26:47","0x38ab6ab58a38e094563078b764c9c4b74fcbf639","0x253553366da8546fc250f225fe3d25d0c782303b","0","0x253553366da8546fc250f225fe3d25d0c782303b","0xfe89cc7abb2c4183683ab71653c4cdc9b02d44b7","","0.651958437208484704","0","2273.7431469594","3352.40","0","","call",""
"0x15f108a8838370602007feae29af7a51bd5feebed7e219714d34c4a2f350e647","19595940","1712397515","2024-04-06 09:58:35","0x31b99e224e97694cca3a69e0bfbfc00a447ff9e7","0x253553366da8546fc250f225fe3d25d0c782303b","0","0x253553366da8546fc250f225fe3d25d0c782303b","0xfe89cc7abb2c4183683ab71653c4cdc9b02d44b7","","0.259778621458792229","0","905.993122502691","3352.40","0","","call",""
"0xa65788d2cd7e4b62bfaca7ebe54ad3aa4cad2a793b9dd1d908757024a9b49098","19596096","1712399411","2024-04-06 10:30:11","0x0c8056aca8150e8b92c1b0c6337c16aab910bcd5","0x253553366da8546fc250f225fe3d25d0c782303b","0","0x253553366da8546fc250f225fe3d25d0c782303b","0xfe89cc7abb2c4183683ab71653c4cdc9b02d44b7","","0.67761031766530619","0","2363.20557902034","3352.40","0","","call",""
"0xab0ca6f57328335ce44564153016a798c8ccc6e6c3f62558ee63601c2d8d529d","19596145","1712400011","2024-04-06 10:40:11","0xcddcbc05258f44f8dd4dd579298ccd0543707307","0x253553366da8546fc250f225fe3d25d0c782303b","0","0x253553366da8546fc250f225fe3d25d0c782303b","0xfe89cc7abb2c4183683ab71653c4cdc9b02d44b7","","0.070432976847819356","0","245.639122508154","3352.40","0","","call",""
"0x6c0a55e18738d304ce721bbb06d87848d3f5bda2e30f73c4d0ca1a523c803a60","19596676","1712406383","2024-04-06 12:26:23","0x9541777d077683f70c26dfe27fe456ee23d1e116","0x253553366da8546fc250f225fe3d25d0c782303b","0","0x253553366da8546fc250f225fe3d25d0c782303b","0xfe89cc7abb2c4183683ab71653c4cdc9b02d44b7","","0.969478415644158385","0","3381.11262603547","3352.40","0","","call",""
"0x68a82ddf24635a46ba68cc248248d6d0be3da058613f2d6c6188dcb7b1893125","19597542","1712416823","2024-04-06 15:20:23","0xc21c763c98ae453b32276a00270780f4cae7ecbe","0x253553366da8546fc250f225fe3d25d0c782303b","0","0x253553366da8546fc250f225fe3d25d0c782303b","0xfe89cc7abb2c4183683ab71653c4cdc9b02d44b7","","0.819890772351599099","0","2859.41697889793","3352.40","0","","call",""
"0x289c17b1b1206fe6a2c99e6ccb2823a854aa3efe3a311871de1ffbe8e5195c04","19597996","1712422319","2024-04-06 16:51:59","0xcf86b20e751715c86223a251afde8775dd7544c6","0x253553366da8546fc250f225fe3d25d0c782303b","0","0x253553366da8546fc250f225fe3d25d0c782303b","0xfe89cc7abb2c4183683ab71653c4cdc9b02d44b7","","0.76803719558929087","0","2678.57459987534","3352.40","0","","call",""
"0x8abfc65c6cd13b860b29dd44ba3b416e7dcbc24b2857f72efc71041b20117331","19598078","1712423303","2024-04-06 17:08:23","0xe02336b3fe23366d43beffda3e803de22a5fc3a4","0x253553366da8546fc250f225fe3d25d0c782303b","0","0x253553366da8546fc250f225fe3d25d0c782303b","0xfe89cc7abb2c4183683ab71653c4cdc9b02d44b7","","0.031450685686575639","0","109.686104152921","3352.40","0","","call",""
